,Date_reported,New_cases_CH,Cumulative_cases_CH,New_deaths_CH,Cumulative_deaths_CH,New_cases_US,Cumulative_cases_US,New_deaths_US,Cumulative_deaths_US,l_new_us,l_new_ch,l_death_us,l_death_ch,cproducts_notbasic_ch,cproducts_ch,healthcare_ch,lag_cpnb_ch,lag_cp_ch,lag_hc_ch,SP500,COMEX_Gold,US_Tbill_10yr,DJI_Pharma,DJI_Retail,lag_SP500,lag_COMEX_Gold,lag_US_Tbill_10yr,lag_DJI_Pharma,lag_DJI_Retail,lag14_New_cases_CH,lag14_New_cases_US,lag_New_cases_CH,lag_New_cases_US,lag14_SP500,lag14_COMEX_Gold,lag14_US_Tbill_10yr,lag14_DJI_Pharma,lag14_DJI_Retail,lag14_cpnb_ch,lag14_cp_ch,lag14_hc_ch,CSI300,llag14_New_cases_CH,llag14_New_cases_US,llag_New_cases_CH,llag_New_cases_US,lSP500,lCSI300
72,2020-04-28,-296,6936,-17,829,-353,-1938983,406,-44356,0.5958245802912963,-2.0103993706286953,0.6943441308441773,,-919.605867346937,-1779.1290306122391,-1219.4591836734708,-926.1686666666637,-2053.23466666666,-1206.8877948717964,-274.13581632652995,-51.96391752577233,-0.24923076923076926,2.5162755102035135,-156.8332142857139,-257.1333846153839,-44.20673575129467,-0.199639175257732,19.803948717948174,-138.3194358974356,-234,1879,-301.25128205128203,3145.9025641025655,-458.47208791208686,-93.03277777777703,-0.12237569060773479,-69.43945054945073,-291.6320879120874,-884.0352197802176,-2331.2978571428503,-1635.2396153846148,-419.8013265306131,0.3580932035227491,0.6309165988640704,-2.7053650535511107,0.7100270051739592,-0.08689951129277418,-0.09911328220862003
73,2020-04-29,-280,6958,-17,829,-7030,-1916442,619,-43034,0.3363754957807963,-0.7111163864984338,0.8700311639054412,,-877.5858673469374,-2158.1490306122396,-1361.799183673471,-910.928666666664,-1754.6746666666586,-1209.9877948717967,-198.0158163265296,-56.76391752577251,-0.23923076923076925,5.116275510203536,-130.74321428571375,-272.223384615384,-51.00673575129463,-0.24963917525773205,2.6639487179481876,-155.08943589743558,-210,4896,-298.25128205128203,-53.09743589743448,-367.9020879120867,-88.53277777777703,-0.10237569060773477,-44.63945054945066,-268.70208791208734,-919.4752197802172,-2532.9178571428492,-1655.289615384616,-401.921326530613,0.6682481318265889,0.7387652406641436,-2.0122178729911657,0.6061289863303525,-0.060662848085525134,-0.09447885636524589
74,2020-04-30,-298,6962,-17,829,-9054,-1895925,1307,-41024,0.2422934333650435,-2.41586447873686,1.2890201445469325,,-776.3458673469368,-2241.949030612239,-1403.2891836734707,-868.9086666666644,-2133.694666666659,-1352.3277948717969,-225.09581632652998,-73.76391752577251,-0.22923076923076924,1.8762755102035271,-119.20321428571378,-196.10338461538367,-55.80673575129481,-0.23963917525773204,5.26394871794821,-128.99943589743543,-212,7095,-282.25128205128203,-6730.0974358974345,-328.06208791208655,-35.53277777777703,-0.1423756906077348,-41.95945054945071,-260.18208791208735,-887.9152197802177,-2463.377857142852,-1341.5896153846152,-356.37132653061326,0.6457752759745308,0.8106366039691633,-0.7129348888609046,0.3466799018198543,-0.06991796461079058,-0.08276862397063844
75,2020-05-06,-300,6995,-17,829,-13371,-1728714,99,-30673,0.006050864819313162,-3.109011659296805,0.3702387513603247,,-729.3258673469372,-2071.8090306122394,-1169.1991836734705,-767.6686666666637,-2217.4946666666583,-1393.8177948717967,-289.10581632652975,-67.06391752577247,-0.14923076923076928,3.146275510203509,-139.5732142857139,-223.18338461538406,-72.80673575129481,-0.22963917525773203,2.023948717948201,-117.45943589743547,-188,7019,-300.25128205128203,-8754.097435897434,-356.2520879120866,0.7672222222229266,-0.11237569060773478,-46.25945054945066,-223.46208791208733,-890.9352197802173,-2616.287857142852,-1412.3596153846156,-332.7013265306132,0.8869373327914181,0.8082369311937523,-2.41768298109933,0.25259783940409974,-0.09214129429208828,-0.07673713347911537
76,2020-05-07,-299,6998,-17,829,-7304,-1706447,1772,-28198,0.3241453844032929,-2.7035465511886407,1.4971258184966008,,-745.105867346937,-1869.9990306122418,-1128.9391836734703,-720.6486666666642,-2047.3546666666589,-1159.7277948717965,-256.33581632652977,-40.36391752577242,-0.23923076923076925,-4.383724489796464,-131.25321428571374,-287.1933846153838,-66.10673575129476,-0.14963917525773207,3.293948717948183,-137.8294358974356,-201,4694,-302.25128205128203,-13071.097435897434,-271.8220879120868,-9.532777777777028,-0.11237569060773478,-19.2194505494507,-162.6420879120874,-818.4452197802175,-2281.5678571428507,-1186.6896153846155,-344.0613265306133,0.7635583116309137,0.7318965680070129,-3.1108301616592753,0.01635527085836941,-0.08070234562803424,-0.07962730154826936
77,2020-05-08,-296,7004,-17,829,-7452,-1684328,1265,-26230,0.3174765902565966,-2.0103993706286953,1.2679032211060095,,-630.6758673469367,-1777.9890306122397,-1035.5691836734713,-736.428666666664,-1845.5446666666612,-1119.4677948717963,-207.72581632652964,-58.06391752577247,-0.1792307692307693,0.23627551020354076,-113.1932142857138,-254.42338461538384,-39.40673575129472,-0.23963917525773204,-4.23605128205179,-129.50943589743542,-249,-167,-301.25128205128203,-7004.0974358974345,-334.5220879120866,-17.032777777777028,-0.24237569060773478,-27.66945054945063,-173.66208791208737,-869.7052197802177,-2451.577857142849,-1199.7796153846157,-305.3313265306133,0.10026409422064964,0.550502655064367,-2.7053650535511107,0.3344497904423509,-0.06397158756548382,-0.06980787780448416
78,2020-05-11,-282,7039,-17,829,-2929,-1601612,1033,-20102,0.5035285405102439,-0.806426566302759,1.1424690387141068,,-603.0058673469366,-2001.3190306122415,-1163.5291836734705,-621.9986666666637,-1753.5346666666592,-1026.0977948717973,-207.20581632652966,-71.66391752577238,-0.13923076923076927,21.686275510203586,-99.99321428571375,-205.8133846153837,-57.106735751294764,-0.1796391752577321,0.38394871794821483,-111.44943589743548,-250,1188,-298.25128205128203,-7152.0974358974345,-318.33208791208654,-25.832777777776982,-0.2623756906077348,-13.399450549450648,-137.6320879120874,-856.5652197802174,-2543.337857142851,-1088.9296153846153,-308.77132653061335,0.08046146692446987,0.6044880600122404,-2.0122178729911657,0.3277809962956546,-0.06379411679650193,-0.07067614813339596
79,2020-05-12,-301,7040,-16,830,-5804,-1577845,279,-19120,0.3893376864802036,-3.8021588398567503,0.5727214518482757,-1.8826489446204915,-577.1958673469371,-1830.2390306122397,-1021.7691836734703,-594.3286666666636,-1976.864666666661,-1154.0577948717964,-267.40581632652993,-60.56391752577247,-0.1792307692307693,11.326275510203573,-130.80321428571392,-205.29338461538373,-70.70673575129467,-0.13963917525773206,21.83394871794826,-98.24943589743543,51,4097,-284.25128205128203,-2629.0974358974345,-243.32208791208677,-64.53277777777703,-0.22237569060773477,8.480549450549347,-128.21208791208733,-822.7052197802177,-2375.327857142849,-1199.0196153846155,-308.7113265306134,2.0320696370944207,0.7113163763049943,-0.8082450686652298,0.5138329465493019,-0.08455190813488755,-0.0706609974216903
80,2020-05-13,-295,7047,-17,830,-11527,-1559801,358,-18059,0.11385284212712321,-1.8562486908014375,0.6500972821077919,,-585.2258673469369,-1600.8290306122399,-852.3991836734713,-568.5186666666641,-1805.7846666666592,-1012.2977948717962,-317.5258163265298,-41.663917525772376,-0.22923076923076924,8.516275510203513,-138.8332142857139,-265.493384615384,-59.606735751294764,-0.1796391752577321,11.473948717948247,-129.0594358974356,-284,3638,-303.25128205128203,-5504.0974358974345,-294.72208791208686,-49.93277777777712,-0.24237569060773478,8.27054945054931,-134.78208791208726,-796.1452197802173,-2273.1678571428492,-1057.1796153846153,-300.7013265306132,-1.058972816263895,0.6952003032559713,-3.8039773422192207,0.39964209251925986,-0.10216886392899482,-0.06864043544199916
81,2020-05-14,-296,7053,-17,830,-8147,-1538377,721,-16635,0.2855514115297897,-2.0103993706286953,0.9443552354657303,,-618.2258673469369,-1857.3890306122412,-964.9491836734705,-576.5486666666638,-1576.3746666666593,-842.9277948717972,-285.0258163265298,-25.363917525772422,-0.23923076923076925,14.786275510203495,-127.06321428571391,-315.6133846153839,-40.70673575129467,-0.22963917525773203,8.663948717948188,-137.08943589743558,-286,3054,-297.25128205128203,-11227.097435897434,-381.3220879120868,-77.43277777777712,-0.29237569060773483,-15.859450549450685,-168.47208791208732,-852.4452197802175,-2500.8478571428495,-1184.2696153846155,-343.7313265306134,-1.1925042088884177,0.6743125624476338,-1.8580671931639074,0.12415724816618123,-0.09070994612492278,-0.07954322629322341
82,2020-05-15,-297,7058,-17,830,-8731,-1517537,997,-14935,0.2579138394661413,-2.19272092742265,1.121513673538118,,-641.6158673469372,-1979.7790306122406,-1049.6691836734717,-609.5486666666638,-1832.9346666666606,-955.4777948717965,-273.82581632653,-10.963917525772331,-0.22923076923076924,24.1562755102035,-106.63321428571385,-283.1133846153839,-24.40673575129472,-0.23963917525773204,14.93394871794817,-125.3194358974356,-265,1020,-298.25128205128203,-7847.0974358974345,-318.5720879120868,-25.632777777776937,-0.24237569060773478,-4.729450549450689,-151.6320879120874,-804.2452197802177,-1974.497857142851,-1005.2896153846159,-356.131326530613,-0.2762134770142626,0.5979556470169278,-2.0122178729911657,0.2958558175688477,-0.08679125387048714,-0.082707285253111
83,2020-05-18,-292,7083,-17,831,2395,-1435667,691,-10180,0.6857437432765661,-1.4995737468627044,0.9230627348142786,,-663.6258673469374,-1515.5290306122406,-897.0191836734703,-632.9386666666642,-1955.32466666666,-1040.1977948717977,-183.61581632652997,-27.763917525772513,-0.13923076923076927,26.326275510203573,-80.28321428571394,-271.9133846153841,-10.006735751294627,-0.22963917525773203,24.303948717948174,-104.88943589743553,-285,-594,-299.25128205128203,-8431.097435897434,-320.08208791208654,-9.632777777776937,-0.2623756906077348,0.5405494505492925,-146.58208791208745,-802.7852197802176,-1918.6978571428517,-975.9796153846164,-346.04132653061333,-1.123511337401466,0.5328812355211436,-2.19453942978512,0.26821824550519757,-0.055776032397131026,-0.08013190157426742
84,2020-05-19,-296,7089,-17,831,-16344,-1422440,-5,-9483,-0.19670018237511755,-2.0103993706286953,0.2299155542543332,,-596.3658673469372,-1503.91903061224,-800.7291836734712,-654.9486666666644,-1491.07466666666,-887.5477948717962,-214.58581632652977,-12.363917525772422,-0.1692307692307693,14.626275510203527,-84.8232142857139,-181.70338461538404,-26.80673575129481,-0.13963917525773206,26.473948717948247,-78.53943589743562,-291,4513,-294.25128205128203,2695.9025641025655,-281.14208791208694,-36.13277777777694,-0.2723756906077348,11.070549450549379,-124.79208791208725,-833.425219780217,-1888.7678571428514,-1225.5096153846152,-312.7013265306132,-1.6343369611674565,0.7257016307654123,-1.5013922492251748,0.6960481493156241,-0.0663157898165565,-0.07166902000186326
85,2020-05-20,-297,7094,-17,831,-5154,-1398023,229,-8551,0.4163192335939865,-2.19272092742265,0.5204629581794,,-615.6458673469369,-1681.5590306122394,-972.3291836734716,-587.6886666666642,-1479.4646666666595,-791.2577948717972,-165.9158163265297,-9.763917525772513,-0.1892307692307692,15.7962755102036,-71.36321428571387,-212.67338461538384,-11.406735751294718,-0.1696391752577321,14.773948717948201,-83.07943589743559,-297,7803,-298.25128205128203,-16044.097435897434,-239.4020879120867,-34.33277777777698,-0.20237569060773475,19.810549450549274,-118.86208791208742,-845.215219780217,-1754.1578571428508,-1084.0096153846152,-333.7313265306134,-2.732949249835566,0.8327190282632237,-2.0122178729911657,-0.18639577633605953,-0.04980185539869453,-0.07699883809232766
86,2020-05-21,-300,7096,-17,831,-6261,-1374713,621,-7227,0.3699220756286383,-3.109011659296805,0.8715428799907636,,-647.6158673469372,-1722.4090306122416,-910.7491836734716,-606.9686666666639,-1657.1046666666589,-962.8577948717975,-189.0158163265296,-38.46391752577233,-0.1892307692307692,8.846275510203554,-79.51321428571373,-164.00338461538377,-8.80673575129481,-0.189639175257732,15.943948717948274,-69.61943589743555,-294,4604,-299.25128205128203,-4854.0974358974345,-254.49208791208684,-41.13277777777694,-0.2523756906077348,2.670549450549288,-135.6320879120874,-829.9752197802172,-1455.5978571428495,-1087.1096153846156,-355.1613265306132,-2.039802069275621,0.728821009419617,-2.19453942978512,0.4266236396330445,-0.05760579087131834,-0.08245941292908654
87,2020-05-22,-289,7109,-17,831,-6784,-1351926,693,-5831,0.34722982049093964,-1.2372094823952136,0.9244964268161278,,-737.1458673469369,-2189.2790306122406,-1226.9491836734705,-638.9386666666642,-1697.954666666661,-901.2777948717976,-182.07581632653,-35.26391752577251,-0.20923076923076922,8.106275510203545,-83.91321428571382,-187.10338461538367,-37.50673575129463,-0.189639175257732,8.993948717948228,-77.76943589743541,-278,-2072,-302.25128205128203,-5961.0974358974345,-178.3720879120865,-45.93277777777712,-0.24237569060773478,5.270549450549311,-109.54208791208725,-787.9552197802177,-1834.61785714285,-1229.4496153846158,-444.89132653061324,-0.74051908514536,0.46937192490911883,-3.1108301616592753,0.38022648166769635,-0.05525482535106718,-0.10565294146958237
88,2020-05-26,-295,7132,-17,831,-14318,-1265889,-82,-1225,-0.05418417240123041,-1.8562486908014375,0.11284962153294664,,-627.9758673469369,-1742.209030612241,-831.6891836734703,-728.4686666666639,-2164.82466666666,-1217.4777948717965,-145.75581632652984,-54.46391752577233,-0.1792307692307693,0.716275510203559,-83.37321428571386,-180.16338461538408,-34.30673575129481,-0.209639175257732,8.25394871794822,-82.1694358974355,-296,-4096,-291.25128205128203,-6484.0974358974345,-205.45208791208688,-62.93277777777712,-0.23237569060773478,2.0305494505493016,-98.00208791208729,-686.715219780217,-1918.4178571428492,-1270.9396153846155,-396.1813265306132,-2.4452671773837853,0.37528986249336427,-1.239027984757684,0.35753422652999944,-0.04304056337931783,-0.09299561363227049
89,2020-05-27,-301,7133,-17,831,-4685,-1241003,-112,-635,0.435345018934413,-3.8021588398567503,0.06325268039357468,,-624.9558673469373,-1919.6290306122391,-1061.2891836734707,-619.2986666666638,-1717.7546666666603,-822.2177948717963,-101.39581632652971,-69.06391752577247,-0.1892307692307692,5.416275510203604,-69.31321428571391,-143.8433846153839,-53.50673575129463,-0.1796391752577321,0.863948717948233,-81.62943589743554,-298,-8413,-297.25128205128203,-14018.097435897434,-269.46208791208664,-56.23277777777707,-0.15237569060773481,3.3005494505492834,-118.37208791208741,-639.6952197802175,-1748.2778571428498,-1036.8496153846154,-423.34132653061306,-3.1384143579437307,0.13904729394763393,-1.8580671931639074,-0.04387976636217239,-0.028322070763019624,-0.10003338894352609
90,2020-05-28,-299,7136,-17,831,-13209,-1224641,67,134,0.01600119567248015,-2.7035465511886407,0.3295206583415382,,-629.3658673469372,-1989.1490306122396,-1202.8691836734706,-616.2786666666643,-1895.1746666666586,-1051.8177948717967,-107.7958163265298,-44.86391752577242,-0.1692307692307693,15.436275510203586,-75.9332142857138,-99.48338461538378,-68.10673575129476,-0.189639175257732,5.5639487179482785,-67.5694358974356,-297,-2346,-303.25128205128203,-4385.0974358974345,-236.69208791208666,-29.532777777777028,-0.24237569060773478,-4.229450549450689,-110.05208791208725,-655.4752197802172,-1546.4678571428522,-996.5896153846152,-412.3213265306131,-2.732949249835566,0.4571418135316154,-3.8039773422192207,0.44564942497347104,-0.030432242239065488,-0.09717188176651881
91,2020-05-29,-302,7136,-17,831,-9965,-1205035,712,1549,0.19687526442050718,,0.9380149535711482,,-543.9258673469367,-1716.7690306122386,-988.25918367347,-620.6886666666642,-1964.694666666659,-1193.3977948717966,-93.21581632652988,-30.263917525772513,-0.21923076923076923,29.80627551020359,-57.26321428571373,-105.88338461538387,-43.90673575129472,-0.1696391752577321,15.58394871794826,-74.18943589743549,-294,-2494,-301.25128205128203,-12909.097435897434,-188.08208791208654,-47.23277777777707,-0.18237569060773484,0.3905494505493152,-91.9920879120873,-541.0452197802169,-1454.4578571428501,-903.2196153846162,-401.9313265306132,-2.039802069275621,0.4504730193849191,-2.7053650535511107,0.026305601711538174,-0.025631474380260144,-0.09448144233249423
92,2020-06-01,-284,7177,-17,831,-6089,-1142377,211,4799,0.3772737927889924,-0.9117870819605858,0.5009607149479605,,-421.0058673469366,-1250.8390306122383,-761.25918367347,-535.2486666666637,-1692.314666666658,-978.787794871796,-81.7958163265298,-24.46391752577233,-0.20923076923076922,16.73627551020354,-48.953214285713784,-91.30338461538395,-29.30673575129481,-0.21963917525773202,29.953948717948265,-55.519435897435415,-280,2028,-304.25128205128203,-9665.097435897434,-187.56208791208655,-60.83277777777698,-0.1423756906077348,21.84054945054936,-78.79208791208725,-513.3752197802169,-1677.7878571428519,-1031.1796153846153,-297.61132653061304,-0.8358292649496852,0.6365249696385664,,0.2071796704595652,-0.02188723226324285,-0.06786205767790499
93,2020-06-02,-293,7186,-17,831,-3455,-1116261,-9,5492,0.4835877759053595,-1.6049342625205303,0.22416014268371232,,-446.02586734693705,-1361.4990306122418,-914.8691836734706,-412.3286666666636,-1226.3846666666577,-751.787794871796,-56.70581632652966,-37.46391752577233,-0.1892307692307692,22.526275510203504,-38.98321428571376,-79.88338461538387,-23.506735751294627,-0.209639175257732,16.883948717948215,-47.20943589743547,-299,-846,-286.25128205128203,-5789.0974358974345,-247.76208791208683,-49.73277777777707,-0.18237569060773484,11.480549450549347,-109.60208791208743,-487.5652197802174,-1506.7078571428501,-889.4196153846151,-285.381326530613,-3.831561538503676,0.5223341156085244,-0.9136055843230562,0.38757819882805045,-0.013709953561219734,-0.06478722474181708
94,2020-06-03,-297,7191,-17,831,-14879,-1101569,58,6253,-0.09165724946160658,-2.19272092742265,0.3177635013554969,,-421.90586734693716,-1460.3090306122394,-818.9991836734716,-437.34866666666403,-1337.0446666666612,-905.3977948717966,-14.65581632652993,-67.86391752577242,-0.09923076923076923,21.14627551020351,-33.703214285713784,-54.79338461538373,-36.50673575129463,-0.189639175257732,22.67394871794818,-37.23943589743544,-293,-6569,-295.25128205128203,-3155.0974358974345,-297.8820879120867,-30.832777777776982,-0.23237569060773478,8.670549450549288,-117.6320879120874,-495.5952197802171,-1277.2978571428503,-720.0496153846161,-285.3013265306131,-1.8856513894483629,0.24684927125544576,-1.6067527648830011,0.49389218194441753,-0.00015329808553765645,-0.06476714245464521
95,2020-06-04,-301,7192,-17,831,-4681,-1076679,340,7296,0.4355057389604724,-3.8021588398567503,0.6329865984945826,,-386.9858673469371,-1316.2390306122397,-745.6891836734703,-413.22866666666414,-1435.8546666666589,-809.5277948717976,-25.17581632652991,-49.56391752577247,-0.0492307692307693,17.516275510203513,-47.213214285713775,-12.743384615384002,-66.90673575129472,-0.09963917525773203,21.293948717948183,-31.95943589743547,-294,-3189,-299.25128205128203,-14579.097435897434,-265.3820879120867,-14.532777777777028,-0.24237569060773478,14.94054945054927,-105.86208791208742,-528.5952197802171,-1533.8578571428516,-832.5996153846154,-286.76132653061313,-2.039802069275621,0.41854784065811224,-2.19453942978512,-0.08135284342254856,-0.0035276810205839837,-0.0651337076922971
96,2020-06-05,-291,7203,-17,831,-14988,-1062096,122,8121,-0.0991039106875995,-1.4042635670583796,0.39851352982849164,,-347.1758673469367,-1338.4790306122413,-685.1491836734713,-378.30866666666407,-1291.7846666666592,-736.2177948717963,56.404183673470015,-82.36391752577242,0.04076923076923078,19.24627551020353,-25.713214285713775,-23.263384615383984,-48.606735751294764,-0.04963917525773209,17.663948717948188,-45.46943589743546,-295,-3773,-303.25128205128203,-4381.0974358974345,-254.1820879120869,-0.132777777776937,-0.23237569060773478,24.310549450549274,-85.43208791208735,-551.9852197802174,-1656.247857142851,-917.3196153846166,-267.7013265306132,-2.2221236260695756,0.3909102685944621,-3.8039773422192207,0.4458101449995322,0.022346384580968603,-0.06035881461027692
97,2020-06-08,-297,7223,-17,831,-653,-984187,5,10991,0.5855038611869077,-2.19272092742265,0.24557423718753046,,-306.0558673469368,-1233.3990306122396,-791.3991836734713,-338.49866666666367,-1314.0246666666608,-675.6777948717972,94.86418367347005,-62.96391752577233,0.010769230769230753,24.076275510203573,-10.953214285713784,58.31661538461594,-81.40673575129472,0.04036082474226799,19.393948717948206,-23.96943589743546,-290,7353,-293.25128205128203,-14688.097435897434,-163.97208791208686,-16.93277777777712,-0.1423756906077348,26.480549450549347,-59.082087912087445,-573.9952197802177,-1191.997857142851,-764.6696153846151,-247.00132653061337,-1.5289764455096302,0.8187401724048886,-1.40608206942085,-0.08879950464854147,0.0343160528168287,-0.05519876726508244
98,2020-06-09,-298,7227,-17,831,-11723,-966339,-228,11465,0.10293107971120286,-2.41586447873686,-0.15566253481111225,,-270.3658673469372,-1076.709030612241,-559.8691836734706,-297.3786666666638,-1208.944666666659,-781.9277948717972,69.65418367347002,-49.86391752577242,-0.029230769230769282,19.866275510203536,4.046785714286216,96.77661538461598,-62.00673575129463,0.01036082474226796,24.223948717948247,-9.209435897435469,-294,-11386,-299.25128205128203,-353.0974358974345,-194.94208791208666,-1.532777777777028,-0.17237569060773483,14.780549450549302,-63.62208791208741,-506.73521978021745,-1180.3878571428504,-668.379615384616,-221.921326530613,-2.039802069275621,-0.063703753246795,-2.19453942978512,0.5958082672259657,0.026486297478630405,-0.048982348147516674
99,2020-06-10,-299,7230,-17,831,-12035,-948803,-152,12015,0.08529553334657791,-2.7035465511886407,-0.0069515782796738534,,-300.565867346937,-1110.7490306122418,-358.82918367347156,-261.6886666666642,-1052.2546666666603,-550.3977948717966,52.61418367347005,-25.663917525772376,-0.11923076923076925,22.80627551020359,8.436785714286088,71.56661538461594,-48.90673575129472,-0.029639175257732076,20.01394871794821,5.790564102564531,-295,-196,-300.25128205128203,-11423.097435897434,-146.2720879120866,1.067222222222881,-0.19237569060773474,15.950549450549374,-50.16208791208737,-526.0152197802172,-1358.0278571428498,-839.9796153846164,-229.24132653061315,-2.2221236260695756,0.549315662722309,-2.41768298109933,0.11323548575026265,0.02115905410205876,-0.050792719693836474
100,2020-06-11,-291,7241,-17,831,-12336,-931568,505,13223,0.06798182254980212,-1.4042635670583796,0.7798515219885704,,-346.20586734693734,-1490.8090306122394,-474.39918367347127,-291.888666666664,-1086.2946666666612,-349.3577948717975,-135.4258163265299,-30.563917525772467,-0.20923076923076922,-21.313724489796414,-49.49321428571375,54.52661538461598,-24.706735751294673,-0.11963917525773204,22.953948717948265,10.180564102564404,-298,-1303,-301.25128205128203,-11735.097435897434,-169.3720879120865,-27.632777777776937,-0.19237569060773474,9.000549450549329,-58.312087912087236,-557.9852197802174,-1398.877857142852,-778.3996153846165,-273.0713265306131,-3.1384143579437307,0.5029185047569609,-2.7053650535511107,0.09559993938563593,-0.039593705096633514,-0.061701796606845605
101,2020-06-12,-295,7248,-17,831,-9256,-911253,129,14055,0.23239915202066364,-1.8562486908014375,0.40696258431501864,,-299.0058673469366,-1365.549030612241,-324.1191836734706,-337.5286666666643,-1466.3546666666589,-464.92779487179723,-96.21581632652988,-31.863917525772422,-0.1592307692307693,-18.463724489796505,-53.473214285713766,-133.51338461538398,-29.606735751294764,-0.209639175257732,-21.16605128205174,-47.74943589743543,-287,-1826,-293.25128205128203,-12036.097435897434,-162.4320879120869,-24.43277777777712,-0.21237569060773476,8.26054945054932,-62.71208791208733,-647.5152197802172,-1865.747857142851,-1094.5996153846154,-265.87132653061326,-1.2666121810421394,0.48022624961926397,-1.40608206942085,0.07828622858886014,-0.02661740522806788,-0.05990156209023212
102,2020-06-15,-253,7367,-17,831,-4257,-842061,-56,16357,0.45239722495123225,0.08966145825387617,0.15392964727641267,,-365.6258673469374,-1504.5890306122383,-192.9191836734717,-290.3286666666636,-1341.0946666666605,-314.6477948717966,-70.93581632652968,-41.96391752577233,-0.1592307692307693,-20.613724489796482,-40.04321428571393,-94.30338461538395,-30.90673575129472,-0.15963917525773208,-18.31605128205183,-51.72943589743545,-293,-9360,-297.25128205128203,-8956.097435897434,-126.11208791208674,-43.63277777777694,-0.18237569060773484,0.8705494505493334,-62.17208791208736,-538.3452197802171,-1418.6778571428513,-699.3396153846152,-313.9613265306134,-1.8856513894483629,0.07881225672709213,-1.8580671931639074,0.24270355805972166,-0.01833955380463692,-0.07198755414079905
103,2020-06-16,-257,7412,-17,831,-7817,-820307,-330,16729,0.3008372712526324,0.004503649913569774,-0.39797600223304386,,-271.8058673469368,-1311.8390306122383,59.240816326529966,-356.9486666666644,-1480.1346666666577,-183.44779487179767,-12.785816326530039,-34.663917525772376,-0.11923076923076925,3.196275510203577,-4.723214285713766,-69.02338461538375,-41.00673575129463,-0.15963917525773208,-20.466051282051808,-38.299435897435615,-299,272,-255.25128205128203,-3957.0974358974345,-81.75208791208661,-58.23277777777707,-0.19237569060773474,5.570549450549379,-48.11208791208742,-535.3252197802176,-1596.0978571428495,-928.9396153846155,-254.38132653061302,-3.831561538503676,0.5683414480627356,0.08784295589140578,0.4627016309902885,0.00044533084803610734,-0.057035383629999714
104,2020-06-17,-258,7456,-17,831,-11057,-801793,-206,17225,0.13956682522599273,-0.01796920593848883,-0.11029392978126218,,-283.59586734693676,-1272.1090306122387,374.3108163265297,-263.1286666666638,-1287.3846666666577,68.712205128204,-24.03581632653004,-33.26391752577251,-0.12923076923076926,2.2362755102035408,3.8367857142861794,-10.873384615384111,-33.70673575129467,-0.11963917525773204,3.343948717948251,-2.979435897435451,-297,-8251,-259.25128205128203,-7517.0974358974345,-88.1520879120867,-34.03277777777703,-0.17237569060773483,15.59054945054936,-54.73208791208731,-539.7352197802174,-1665.61785714285,-1070.5196153846155,-251.36132653061304,-2.732949249835566,0.1489976248008027,0.002685147551098943,0.3111416772916904,-0.0031614653733011977,-0.056283406542315007
105,2020-06-18,-266,7492,-17,831,-1650,-773872,19,17947,0.5504187164526559,-0.21863990140064038,0.2651552823866359,,-244.90586734693716,-1134.41903061224,162.5908163265285,-274.91866666666374,-1247.6546666666582,383.7822051282037,-22.185816326529675,-37.86391752577242,-0.1592307692307693,1.4062755102034998,2.6567857142861158,-22.12338461538411,-32.30673575129481,-0.12963917525773205,2.383948717948215,5.5805641025644945,-300,-5007,-260.25128205128203,-10757.097435897434,-73.57208791208677,-19.43277777777712,-0.22237569060773477,29.960549450549365,-36.062087912087236,-454.29521978021694,-1393.237857142849,-855.9096153846149,-224.57132653061308,,0.3298716935488297,-0.01978770830095966,0.14987123126505075,-0.002567453318260249,-0.04963736379862027
106,2020-06-19,-265,7529,-17,831,-6432,-750733,67,18717,0.36255912820094416,-0.1912409272125264,0.3295206583415382,,-190.34586734693676,-686.8890306122412,486.3208163265299,-236.22866666666414,-1109.9646666666595,172.06220512820255,-39.78581632653004,-15.663917525772376,-0.1692307692307693,17.106275510203545,7.266785714286243,-20.273384615383748,-36.90673575129472,-0.15963917525773208,1.553948717948174,4.400564102564431,-282,-1131,-268.25128205128203,-1350.0974358974345,-62.1520879120867,-13.632777777776937,-0.21237569060773476,16.890549450549315,-27.75208791208729,-331.37521978021687,-927.3078571428487,-628.9096153846149,-170.24132653061315,-0.9411897806075116,0.510270221917315,-0.22045840376311077,0.560723122491714,-0.008232935519226103,-0.03629333685599967
107,2020-06-22,-281,7607,-17,832,2777,-658721,-144,20698,0.6976227311490177,-0.7576364021333268,0.007489105875121638,,-248.84586734693676,-744.6790306122384,523.91081632653,-181.66866666666374,-662.4346666666606,495.79220512820393,-19.665816326529693,-5.563917525772467,-0.1592307692307693,13.186275510203586,27.94678571428608,-37.87338461538411,-14.706735751294673,-0.1696391752577321,17.25394871794822,9.010564102564558,-291,1502,-267.25128205128203,-6132.0974358974345,-37.062087912086554,-26.632777777776937,-0.19237569060773474,22.68054945054928,-17.782087912087263,-356.3952197802173,-1037.9678571428522,-782.5196153846155,-166.901326530613,-1.6343369611674565,0.616584205033682,-0.19305942957499633,0.3728635342400022,-0.0017588798287864194,-0.035478778160300095
